573.033,586.623," Yeah, so it was Wednesday, May 14th, last we spoke.",,2025-06-04T16:11:27.113533,Dmitriy Grankin,2025-06-04T16:10:32.621330+00:00,2025-06-04T16:10:46.211330+00:00
584.243,591.003, Okay.,,2025-06-04T16:12:37.189740,Dmitriy Grankin,2025-06-04T16:10:43.831330+00:00,2025-06-04T16:10:50.591330+00:00
585.313,591.003, Okay.,,2025-06-04T16:11:27.113173,Dmitriy Grankin,2025-06-04T16:10:44.901330+00:00,2025-06-04T16:10:50.591330+00:00
591.003,609.143," Yeah, I just want to make sure I got it. I got this one.",,2025-06-04T16:11:47.121752,Dmitriy Grankin,2025-06-04T16:10:50.591330+00:00,2025-06-04T16:11:08.731330+00:00
600.0,618.14," Yeah, I just want to make sure I got it. I got this one.",,2025-06-04T16:12:47.196080,Dmitriy Grankin,2025-06-04T16:10:59.588330+00:00,2025-06-04T16:11:17.728330+00:00
629.045,632.245," Oh, yeah. Oh, yeah, I found it",,2025-06-04T16:12:47.195729,Dmitriy Grankin,2025-06-04T16:11:28.633330+00:00,2025-06-04T16:11:31.833330+00:00
632.245,636.245, Okay.,,2025-06-04T16:12:47.196187,Dmitriy Grankin,2025-06-04T16:11:31.833330+00:00,2025-06-04T16:11:35.833330+00:00
634.765,635.265, Okay,,2025-06-04T16:12:07.137711,,2025-06-04T16:11:34.353330+00:00,2025-06-04T16:11:34.853330+00:00
636.245,641.245," So, can you walk me through the meme?",,2025-06-04T16:12:47.195904,Dmitriy Grankin,2025-06-04T16:11:35.833330+00:00,2025-06-04T16:11:40.833330+00:00
641.245,645.005," I mean, like commercial.",,2025-06-04T16:12:57.212139,Dmitriy Grankin,2025-06-04T16:11:40.833330+00:00,2025-06-04T16:11:44.593330+00:00
643.965,644.367, Like.,,2025-06-04T16:12:17.167995,Dmitriy Grankin,2025-06-04T16:11:43.553330+00:00,2025-06-04T16:11:43.955330+00:00
645.005,648.005, terms.,,2025-06-04T16:12:57.212461,Dmitriy Grankin,2025-06-04T16:11:44.593330+00:00,2025-06-04T16:11:47.593330+00:00
648.005,650.285," Yeah, yes, just take a look at it.",,2025-06-04T16:12:57.212344,Danny Schaefer,2025-06-04T16:11:47.593330+00:00,2025-06-04T16:11:49.873330+00:00
650.285,654.085," It's a pretty standard, you know, channel partner agreement.",,2025-06-04T16:13:07.226737,Danny Schaefer,2025-06-04T16:11:49.873330+00:00,2025-06-04T16:11:53.673330+00:00
654.085,660.125, So we use this on both sides as there are circumstances where we are selling the products,,2025-06-04T16:13:07.226898,Danny Schaefer,2025-06-04T16:11:53.673330+00:00,2025-06-04T16:11:59.713330+00:00
660.125,663.085," or offering of others, right?",,2025-06-04T16:13:07.226542,Danny Schaefer,2025-06-04T16:11:59.713330+00:00,2025-06-04T16:12:02.673330+00:00
663.085,669.085, Because we sell AWS deployment to our clients who may know AWS but don't have the chops,,2025-06-04T16:13:17.232343,Danny Schaefer,2025-06-04T16:12:02.673330+00:00,2025-06-04T16:12:08.673330+00:00
669.085,670.085, to...,,2025-06-04T16:13:27.242486,,2025-06-04T16:12:08.673330+00:00,2025-06-04T16:12:09.673330+00:00
670.085,672.925, stand up in AWS environment.,,2025-06-04T16:13:27.241949,Danny Schaefer,2025-06-04T16:12:09.673330+00:00,2025-06-04T16:12:12.513330+00:00
672.925,676.185," So we'll do it for them as a professional service,",,2025-06-04T16:13:37.248079,Danny Schaefer,2025-06-04T16:12:12.513330+00:00,2025-06-04T16:12:15.773330+00:00
676.185,680.305," and then we're selling AWS on behalf of AWS,",,2025-06-04T16:13:37.248271,Danny Schaefer,2025-06-04T16:12:15.773330+00:00,2025-06-04T16:12:19.893330+00:00
680.305,682.065, to our clients.,,2025-06-04T16:13:47.263981,Danny Schaefer,2025-06-04T16:12:19.893330+00:00,2025-06-04T16:12:21.653330+00:00
682.065,683.945," So in exchange, we get a commission",,2025-06-04T16:13:47.263693,,2025-06-04T16:12:21.653330+00:00,2025-06-04T16:12:23.533330+00:00
683.945,686.405," for bringing them business, right?",,2025-06-04T16:13:57.277759,Danny Schaefer,2025-06-04T16:12:23.533330+00:00,2025-06-04T16:12:25.993330+00:00
686.405,690.045, the same same works,,2025-06-04T16:13:57.277561,Danny Schaefer,2025-06-04T16:12:25.993330+00:00,2025-06-04T16:12:29.633330+00:00
687.505,688.018, The same.,,2025-06-04T16:13:07.227018,Danny Schaefer,2025-06-04T16:12:27.093330+00:00,2025-06-04T16:12:27.606330+00:00
690.045,692.725," or like our contractors and freelancers,",,2025-06-04T16:13:57.277946,Danny Schaefer,2025-06-04T16:12:29.633330+00:00,2025-06-04T16:12:32.313330+00:00
692.725,700.685, They're working in projects that would be better served by our agency.,,2025-06-04T16:14:07.291138,Danny Schaefer,2025-06-04T16:12:32.313330+00:00,2025-06-04T16:12:40.273330+00:00
700.685,708.405," So they bring us into client deals where the project's gone awry, you know, they eliminate",,2025-06-04T16:14:07.290959,Danny Schaefer,2025-06-04T16:12:40.273330+00:00,2025-06-04T16:12:47.993330+00:00
708.405,714.325," their development team in India, you know, these kinds of things, we pay them a commission",,2025-06-04T16:14:07.290747,Danny Schaefer,2025-06-04T16:12:47.993330+00:00,2025-06-04T16:12:53.913330+00:00
714.325,718.765, and as they bring us in two different deals.,,2025-06-04T16:14:07.291269,Danny Schaefer,2025-06-04T16:12:53.913330+00:00,2025-06-04T16:12:58.353330+00:00
715.045,716.565, as they bring us into,,2025-06-04T16:13:27.241740,,2025-06-04T16:12:54.633330+00:00,2025-06-04T16:12:56.153330+00:00
718.765,721.485," The same could be used for marketplaces, right?",,2025-06-04T16:14:17.304597,Danny Schaefer,2025-06-04T16:12:58.353330+00:00,2025-06-04T16:13:01.073330+00:00
721.485,727.865," to list facts in the marketplace, you may pay them as you consummate relationships off",,2025-06-04T16:14:17.304390,Danny Schaefer,2025-06-04T16:13:01.073330+00:00,2025-06-04T16:13:07.453330+00:00
727.865,733.225," of their marketplace, or they may pay you, you know, totally, totally variable.",,2025-06-04T16:14:17.304864,Danny Schaefer,2025-06-04T16:13:07.453330+00:00,2025-06-04T16:13:12.813330+00:00
733.225,737.665," So I like kind of the flexibility of it, but it really focuses on kind of three tiers,",,2025-06-04T16:14:17.304732,Danny Schaefer,2025-06-04T16:13:12.813330+00:00,2025-06-04T16:13:17.253330+00:00
737.665,741.665, as most of the agency agent sales.,,2025-06-04T16:14:27.317520,Danny Schaefer,2025-06-04T16:13:17.253330+00:00,2025-06-04T16:13:21.253330+00:00
741.665,743.705," There's just general referrals, you know.",,2025-06-04T16:14:27.317764,Danny Schaefer,2025-06-04T16:13:21.253330+00:00,2025-06-04T16:13:23.293330+00:00
743.705,747.725," Jay, Demetri, meet Bob, he might be interested in your services, you still got to do all",,2025-06-04T16:14:37.323213,Danny Schaefer,2025-06-04T16:13:23.293330+00:00,2025-06-04T16:13:27.313330+00:00
747.725,749.525," all the work, right?",,2025-06-04T16:14:37.324219,Danny Schaefer,2025-06-04T16:13:27.313330+00:00,2025-06-04T16:13:29.113330+00:00
749.525,751.725," So in most capacities, a channel agreement",,2025-06-04T16:14:37.324098,,2025-06-04T16:13:29.113330+00:00,2025-06-04T16:13:31.313330+00:00
751.725,756.325, would pay like 5% for a general leader introduction.,,2025-06-04T16:14:37.323426,Danny Schaefer,2025-06-04T16:13:31.313330+00:00,2025-06-04T16:13:35.913330+00:00
756.325,758.685, There's more involved ones where we've already had the meeting.,,2025-06-04T16:14:47.338674,,2025-06-04T16:13:35.913330+00:00,2025-06-04T16:13:38.273330+00:00
758.685,761.845," We've already assessed their tech stack, their use case,",,2025-06-04T16:14:47.338105,Danny Schaefer,2025-06-04T16:13:38.273330+00:00,2025-06-04T16:13:41.433330+00:00
761.845,764.565," their user journeys, all these kinds of components,",,2025-06-04T16:14:47.337319,Danny Schaefer,2025-06-04T16:13:41.433330+00:00,2025-06-04T16:13:44.153330+00:00
764.565,766.965, did some light kind of sales engineering.,,2025-06-04T16:14:57.345040,Danny Schaefer,2025-06-04T16:13:44.153330+00:00,2025-06-04T16:13:46.553330+00:00
766.965,768.805," we would take a higher percentage for that,",,2025-06-04T16:15:07.358283,,2025-06-04T16:13:46.553330+00:00,2025-06-04T16:13:48.393330+00:00
768.805,773.685," just based on the level of effort all the way up to,",,2025-06-04T16:15:07.357640,Danny Schaefer,2025-06-04T16:13:48.393330+00:00,2025-06-04T16:13:53.273330+00:00
773.685,775.745," like I mentioned with AWS, you know,",,2025-06-04T16:15:17.365453,Danny Schaefer,2025-06-04T16:13:53.273330+00:00,2025-06-04T16:13:55.333330+00:00
775.745,780.085," there are circumstances where we sell, implement, contract,",,2025-06-04T16:15:17.365571,Danny Schaefer,2025-06-04T16:13:55.333330+00:00,2025-06-04T16:13:59.673330+00:00
780.085,781.565, like you don't even meet the clients,,2025-06-04T16:15:17.365102,Danny Schaefer,2025-06-04T16:13:59.673330+00:00,2025-06-04T16:14:01.153330+00:00
781.565,783.925," until they're already using your tool, right?",,2025-06-04T16:15:27.379746,Danny Schaefer,2025-06-04T16:14:01.153330+00:00,2025-06-04T16:14:03.513330+00:00
783.925,790.565," So a lot of good flexibility there, but to our conversation in getting, you know, just",,2025-06-04T16:15:27.379909,Danny Schaefer,2025-06-04T16:14:03.513330+00:00,2025-06-04T16:14:10.153330+00:00
790.565,790.831, track,,2025-06-04T16:15:37.385901,,2025-06-04T16:14:10.153330+00:00,2025-06-04T16:14:10.419330+00:00
790.831,792.911, in the marketplace.,,2025-06-04T16:15:37.386053,Danny Schaefer,2025-06-04T16:14:10.419330+00:00,2025-06-04T16:14:12.499330+00:00
792.911,801.431," I think the channels is a fantastic avenue as this space is evolving so rapidly, you",,2025-06-04T16:15:47.398704,Danny Schaefer,2025-06-04T16:14:12.499330+00:00,2025-06-04T16:14:21.019330+00:00
801.431,807.191, it's good to be front of mind for these technology partners that are are kind of front of the line and,,2025-06-04T16:15:47.398526,Danny Schaefer,2025-06-04T16:14:21.019330+00:00,2025-06-04T16:14:26.779330+00:00
804.565,790.831, ...,,2025-06-04T16:14:47.337942,,2025-06-04T16:14:24.153330+00:00,2025-06-04T16:14:10.419330+00:00
807.191,810.431, and fielding these various different project requirements.,,2025-06-04T16:15:47.398326,Danny Schaefer,2025-06-04T16:14:26.779330+00:00,2025-06-04T16:14:30.019330+00:00
807.511,808.198, fielding these,,2025-06-04T16:15:07.358877,,2025-06-04T16:14:27.099330+00:00,2025-06-04T16:14:27.786330+00:00
813.115,820.715," Okay, okay, so yeah, I'll yeah, I'll take a look at it today and I'll give you my",,2025-06-04T16:15:57.411719,Dmitriy Grankin,2025-06-04T16:14:32.703330+00:00,2025-06-04T16:14:40.303330+00:00
820.715,821.555, Bye.,,2025-06-04T16:15:57.411357,Dmitriy Grankin,2025-06-04T16:14:40.303330+00:00,2025-06-04T16:14:41.143330+00:00
821.555,825.675," Um, yeah, I'll give you my feedback.",,2025-06-04T16:15:57.411596,Dmitriy Grankin,2025-06-04T16:14:41.143330+00:00,2025-06-04T16:14:45.263330+00:00
823.275,823.894, Yeah,,2025-06-04T16:15:17.365685,Dmitriy Grankin,2025-06-04T16:14:42.863330+00:00,2025-06-04T16:14:43.482330+00:00
823.555,824.173, Yeah.,,2025-06-04T16:15:17.365287,Dmitriy Grankin,2025-06-04T16:14:43.143330+00:00,2025-06-04T16:14:43.761330+00:00
825.855,828.055," Yeah, just later today, but",,2025-06-04T16:16:07.424962,Danny Schaefer,2025-06-04T16:14:45.443330+00:00,2025-06-04T16:14:47.643330+00:00
826.155,826.355, Yeah.,,2025-06-04T16:15:17.365799,Danny Schaefer,2025-06-04T16:14:45.743330+00:00,2025-06-04T16:14:45.943330+00:00
828.055,834.095," But let's discuss, so, yeah, I'm like more into details.",,2025-06-04T16:16:07.424728,Dmitriy Grankin,2025-06-04T16:14:47.643330+00:00,2025-06-04T16:14:53.683330+00:00
829.295,829.931, let's,,2025-06-04T16:15:27.379505,,2025-06-04T16:14:48.883330+00:00,2025-06-04T16:14:49.519330+00:00
834.095,835.415, What can we do together?,,2025-06-04T16:16:17.439722,,2025-06-04T16:14:53.683330+00:00,2025-06-04T16:14:55.003330+00:00
835.415,840.415, You mentioned channels. What do you mean by channels to be specific?,,2025-06-04T16:16:17.439991,Dmitriy Grankin,2025-06-04T16:14:55.003330+00:00,2025-06-04T16:15:00.003330+00:00
840.415,843.415, Like different sales channels.,,2025-06-04T16:15:37.385319,Danny Schaefer,2025-06-04T16:15:00.003330+00:00,2025-06-04T16:15:03.003330+00:00
840.785,846.825, like different sales channels okay yep so different you know as I mentioned,,2025-06-04T16:16:27.447439,Danny Schaefer,2025-06-04T16:15:00.373330+00:00,2025-06-04T16:15:06.413330+00:00
846.825,852.185, We've got contractors and freelancers who are currently engaged on various different,,2025-06-04T16:16:27.447900,Danny Schaefer,2025-06-04T16:15:06.413330+00:00,2025-06-04T16:15:11.773330+00:00
852.185,853.785, projects.,,2025-06-04T16:16:37.461163,Danny Schaefer,2025-06-04T16:15:11.773330+00:00,2025-06-04T16:15:13.373330+00:00
853.785,857.785," Some of them are working for the big five consulting firms,",,2025-06-04T16:16:37.461373,Danny Schaefer,2025-06-04T16:15:13.373330+00:00,2025-06-04T16:15:17.373330+00:00
857.785,863.585," Deloitte, KPMG, Accenture, what have you, on government projects, enterprise projects,",,2025-06-04T16:16:47.474605,Danny Schaefer,2025-06-04T16:15:17.373330+00:00,2025-06-04T16:15:23.173330+00:00
863.585,865.485," you know, what have you.",,2025-06-04T16:16:47.475283,Danny Schaefer,2025-06-04T16:15:23.173330+00:00,2025-06-04T16:15:25.073330+00:00
865.485,868.285," So we like, you know, kinda keeping our contractors",,2025-06-04T16:16:47.474966,Danny Schaefer,2025-06-04T16:15:25.073330+00:00,2025-06-04T16:15:27.873330+00:00
868.285,873.865," breast of the latest and greatest, newest and coolest tools, and as they find use case",,2025-06-04T16:16:57.490414,Danny Schaefer,2025-06-04T16:15:27.873330+00:00,2025-06-04T16:15:33.453330+00:00
873.865,879.085," applications to their projects, you know, they're engaging us. So that's one",,2025-06-04T16:16:57.489968,Danny Schaefer,2025-06-04T16:15:33.453330+00:00,2025-06-04T16:15:38.673330+00:00
879.085,885.685," channel. Another channel could be, like I mentioned, the HubSpot marketplace, right?",,2025-06-04T16:16:57.490226,Danny Schaefer,2025-06-04T16:15:38.673330+00:00,2025-06-04T16:15:45.273330+00:00
885.685,890.245, completely different channels so to you know really size those up we're doing a,,2025-06-04T16:17:07.539816,Danny Schaefer,2025-06-04T16:15:45.273330+00:00,2025-06-04T16:15:49.833330+00:00
890.245,893.445, of the same in just our sales and kind of marketing planning.,,2025-06-04T16:17:07.540173,Danny Schaefer,2025-06-04T16:15:49.833330+00:00,2025-06-04T16:15:53.033330+00:00
893.445,896.245," And also, what's that about getting...",,2025-06-04T16:16:27.447668,Dmitriy Grankin,2025-06-04T16:15:53.033330+00:00,2025-06-04T16:15:55.833330+00:00
893.525,898.525, What's that about getting into HubSpot Marketplace?,,2025-06-04T16:17:07.540006,Dmitriy Grankin,2025-06-04T16:15:53.113330+00:00,2025-06-04T16:15:58.113330+00:00
898.525,903.525, Is it a difficult thing to do to get into?,,2025-06-04T16:17:07.540300,Dmitriy Grankin,2025-06-04T16:15:58.113330+00:00,2025-06-04T16:16:03.113330+00:00
903.525,904.525, You got to jump.,,2025-06-04T16:16:37.461511,Danny Schaefer,2025-06-04T16:16:03.113330+00:00,2025-06-04T16:16:04.113330+00:00
903.925,907.405, You got to jump through some hoops for sure they vet their partners,,2025-06-04T16:17:07.540467,Danny Schaefer,2025-06-04T16:16:03.513330+00:00,2025-06-04T16:16:06.993330+00:00
907.405,909.225," in a couple different ways,",,2025-06-04T16:17:17.554706,Danny Schaefer,2025-06-04T16:16:06.993330+00:00,2025-06-04T16:16:08.813330+00:00
907.805,911.045, You know a couple different ways primarily with security. You know what?,,2025-06-04T16:16:47.474832,Danny Schaefer,2025-06-04T16:16:07.393330+00:00,2025-06-04T16:16:10.633330+00:00
909.225,911.665," primarily with security, what have you.",,2025-06-04T16:17:27.568972,,2025-06-04T16:16:08.813330+00:00,2025-06-04T16:16:11.253330+00:00
912.005,916.525," But their app store, you know, they've got a pretty robust app store.",,2025-06-04T16:17:27.567883,Danny Schaefer,2025-06-04T16:16:11.593330+00:00,2025-06-04T16:16:16.113330+00:00
912.685,913.519, But their apps.,,2025-06-04T16:16:47.475124,Danny Schaefer,2025-06-04T16:16:12.273330+00:00,2025-06-04T16:16:13.107330+00:00
916.525,917.525, Same with Salesforce.,,2025-06-04T16:17:27.568412,,2025-06-04T16:16:16.113330+00:00,2025-06-04T16:16:17.113330+00:00
917.525,921.505, You know salesforce.com is a pretty massive one and has a massive marketplace,,2025-06-04T16:17:47.585286,Danny Schaefer,2025-06-04T16:16:17.113330+00:00,2025-06-04T16:16:21.093330+00:00
921.505,925.665," you know, all the way to Google, right?",,2025-06-04T16:17:47.585052,Danny Schaefer,2025-06-04T16:16:21.093330+00:00,2025-06-04T16:16:25.253330+00:00
922.625,923.27, You know,,2025-06-04T16:16:57.490535,Danny Schaefer,2025-06-04T16:16:22.213330+00:00,2025-06-04T16:16:22.858330+00:00
925.665,930.425," So there's a process to enroll, you know, in their,",,2025-06-04T16:17:57.599781,Danny Schaefer,2025-06-04T16:16:25.253330+00:00,2025-06-04T16:16:30.013330+00:00
930.425,932.025, in their marketplace.,,2025-06-04T16:18:07.611948,Danny Schaefer,2025-06-04T16:16:30.013330+00:00,2025-06-04T16:16:31.613330+00:00
932.025,933.885, and you've gotta meet some qualifications,,2025-06-04T16:18:07.612135,Danny Schaefer,2025-06-04T16:16:31.613330+00:00,2025-06-04T16:16:33.473330+00:00
933.885,936.765," by way of security, insurance, you know,",,2025-06-04T16:18:17.625829,Danny Schaefer,2025-06-04T16:16:33.473330+00:00,2025-06-04T16:16:36.353330+00:00
936.765,941.765, those kinds of components and it you know it definitely takes some some,,2025-06-04T16:18:17.625520,Danny Schaefer,2025-06-04T16:16:36.353330+00:00,2025-06-04T16:16:41.353330+00:00
941.765,946.525, effort but again they're gonna sell market advertise your solution for you,,2025-06-04T16:18:17.625284,Danny Schaefer,2025-06-04T16:16:41.353330+00:00,2025-06-04T16:16:46.113330+00:00
946.525,951.876, so this agreement is,,2025-06-04T16:17:27.567182,Dmitriy Grankin,2025-06-04T16:16:46.113330+00:00,2025-06-04T16:16:51.464330+00:00
948.235,954.235," So this agreement is performance-based, right?",,2025-06-04T16:18:17.625679,Dmitriy Grankin,2025-06-04T16:16:47.823330+00:00,2025-06-04T16:16:53.823330+00:00
954.235,955.235, Okay.,,2025-06-04T16:18:27.638695,Danny Schaefer,2025-06-04T16:16:53.823330+00:00,2025-06-04T16:16:54.823330+00:00
955.235,955.255, Yep.,,2025-06-04T16:17:27.567748,,2025-06-04T16:16:54.823330+00:00,2025-06-04T16:16:54.843330+00:00
955.445,965.945," And like, basically, we can move forward and have it signed",,2025-06-04T16:18:27.638494,Dmitriy Grankin,2025-06-04T16:16:55.033330+00:00,2025-06-04T16:17:05.533330+00:00
965.945,975.105," and then would, uh, agree on some kind of roadmap about what we are doing, right? And",,2025-06-04T16:18:37.651609,Danny Schaefer,2025-06-04T16:17:05.533330+00:00,2025-06-04T16:17:14.693330+00:00
975.105,985.245," what's like, yeah, like what we interested in. Yeah, basically,",,2025-06-04T16:18:37.652154,Dmitriy Grankin,2025-06-04T16:17:14.693330+00:00,2025-06-04T16:17:24.833330+00:00
985.245,988.445, It's a soft yes for this.,,2025-06-04T16:18:37.651845,Dmitriy Grankin,2025-06-04T16:17:24.833330+00:00,2025-06-04T16:17:28.033330+00:00
988.445,991.465, I'm really interested about this one.,,2025-06-04T16:18:37.652026,Danny Schaefer,2025-06-04T16:17:28.033330+00:00,2025-06-04T16:17:31.053330+00:00
991.465,995.965," I have a, I am a US based company,",,2025-06-04T16:18:47.665265,Dmitriy Grankin,2025-06-04T16:17:31.053330+00:00,2025-06-04T16:17:35.553330+00:00
997.185,999.885, and I'm pretty sure you are as well.,,2025-06-04T16:18:47.665528,Dmitriy Grankin,2025-06-04T16:17:36.773330+00:00,2025-06-04T16:17:39.473330+00:00
999.885,1001.425, Yep.,,2025-06-04T16:18:47.665093,Danny Schaefer,2025-06-04T16:17:39.473330+00:00,2025-06-04T16:17:41.013330+00:00
1001.425,1001.925, Yeah.,,2025-06-04T16:18:47.665409,Dmitriy Grankin,2025-06-04T16:17:41.013330+00:00,2025-06-04T16:17:41.513330+00:00
1001.925,1009.345," So yes, I think that's easier than I think for each kind of deal, you know, there will",,2025-06-04T16:18:57.679013,Danny Schaefer,2025-06-04T16:17:41.513330+00:00,2025-06-04T16:17:48.933330+00:00
1009.345,1012.285, will be circumstances where we're bringing you in to just,,2025-06-04T16:18:57.679363,Danny Schaefer,2025-06-04T16:17:48.933330+00:00,2025-06-04T16:17:51.873330+00:00
1012.285,1017.885," qualify a use case, make sure that it's a good fit for VEXA.",,2025-06-04T16:18:57.679240,Danny Schaefer,2025-06-04T16:17:51.873330+00:00,2025-06-04T16:17:57.473330+00:00
1017.885,1021.685," There's other circumstances where, you know, we're just building it and deploying it.",,2025-06-04T16:19:07.687132,Danny Schaefer,2025-06-04T16:17:57.473330+00:00,2025-06-04T16:18:01.273330+00:00
1021.685,1024.085," So yeah, I think a lot of opportunity",,2025-06-04T16:19:07.687339,Danny Schaefer,2025-06-04T16:18:01.273330+00:00,2025-06-04T16:18:03.673330+00:00
1024.085,1025.785, to work in that regard.,,2025-06-04T16:19:17.700683,Danny Schaefer,2025-06-04T16:18:03.673330+00:00,2025-06-04T16:18:05.373330+00:00
1025.785,1028.625," And then same, you know, as you're getting crazy use cases",,2025-06-04T16:19:17.700903,Danny Schaefer,2025-06-04T16:18:05.373330+00:00,2025-06-04T16:18:08.213330+00:00
1028.625,1032.305, for BEXA and need some additional tech resources.,,2025-06-04T16:19:27.713118,Danny Schaefer,2025-06-04T16:18:08.213330+00:00,2025-06-04T16:18:11.893330+00:00
1032.305,1033.625, we operate on the same model.,,2025-06-04T16:19:37.718329,,2025-06-04T16:18:11.893330+00:00,2025-06-04T16:18:13.213330+00:00
1033.625,1037.145," So if we build someone an AWS environment or, you know,",,2025-06-04T16:19:37.719699,Danny Schaefer,2025-06-04T16:18:13.213330+00:00,2025-06-04T16:18:16.733330+00:00
1037.145,1040.785," what have you, you actually get paid, you know, compensation for bringing us into any",,2025-06-04T16:19:37.719583,Danny Schaefer,2025-06-04T16:18:16.733330+00:00,2025-06-04T16:18:20.373330+00:00
1040.785,1041.345, those deals.,,2025-06-04T16:19:37.719427,,2025-06-04T16:18:20.373330+00:00,2025-06-04T16:18:20.933330+00:00
1042.385,1044.425, OK.,,2025-06-04T16:19:47.733418,Dmitriy Grankin,2025-06-04T16:18:21.973330+00:00,2025-06-04T16:18:24.013330+00:00
1044.425,1049.385," Yeah, so he's got to get started it is a tier point",,2025-06-04T16:19:47.732904,Danny Schaefer,2025-06-04T16:18:24.013330+00:00,2025-06-04T16:18:28.973330+00:00
1049.385,1056.385," performance-based and to really, as far as focus, I think to align, you know, as you",,2025-06-04T16:19:47.733313,Danny Schaefer,2025-06-04T16:18:28.973330+00:00,2025-06-04T16:18:35.973330+00:00
1050.225,1050.788, performance,,2025-06-04T16:19:07.687523,Danny Schaefer,2025-06-04T16:18:29.813330+00:00,2025-06-04T16:18:30.376330+00:00
1056.385,1062.225, grow and just you know feedback one founder to another eventually you may,,2025-06-04T16:19:47.733112,Danny Schaefer,2025-06-04T16:18:35.973330+00:00,2025-06-04T16:18:41.813330+00:00
1062.225,1066.225, want to carve out like certain territories or or different types of,,2025-06-04T16:19:57.775555,Danny Schaefer,2025-06-04T16:18:41.813330+00:00,2025-06-04T16:18:45.813330+00:00
1066.225,1071.745," technologies, you know, as you work with, you know, Salesforce HubSpot, what have you,",,2025-06-04T16:19:57.775428,Danny Schaefer,2025-06-04T16:18:45.813330+00:00,2025-06-04T16:18:51.333330+00:00
1071.745,1077.985," They might use Google in these circumstances if it's a Google Suite client, and they don't",,2025-06-04T16:19:57.775244,Danny Schaefer,2025-06-04T16:18:51.333330+00:00,2025-06-04T16:18:57.573330+00:00
1077.985,1083.945," want you to compete, right, so they will add additional terms to limit territories or price",,2025-06-04T16:20:07.784611,Danny Schaefer,2025-06-04T16:18:57.573330+00:00,2025-06-04T16:19:03.533330+00:00
1083.945,1086.745," points or, you know, these kinds of things.",,2025-06-04T16:20:07.783953,Danny Schaefer,2025-06-04T16:19:03.533330+00:00,2025-06-04T16:19:06.333330+00:00
1086.745,1087.102, But I think...,,2025-06-04T16:20:07.784434,,2025-06-04T16:19:06.333330+00:00,2025-06-04T16:19:06.690330+00:00
1087.102,1090.262," Initially, I like just starting by doing something,",,2025-06-04T16:20:07.783826,,2025-06-04T16:19:06.690330+00:00,2025-06-04T16:19:09.850330+00:00
1090.262,1093.102," finding some mutual clients, seeing how it goes,",,2025-06-04T16:20:17.798765,Danny Schaefer,2025-06-04T16:19:09.850330+00:00,2025-06-04T16:19:12.690330+00:00
1093.102,1094.062," seeing how we work together,",,2025-06-04T16:20:17.798433,,2025-06-04T16:19:12.690330+00:00,2025-06-04T16:19:13.650330+00:00
1094.062,1096.542, seeing how the solution unfolds.,,2025-06-04T16:20:17.798648,Danny Schaefer,2025-06-04T16:19:13.650330+00:00,2025-06-04T16:19:16.130330+00:00
1096.542,1098.922," And then a lot of that is indicative of case studies,",,2025-06-04T16:20:27.813083,Danny Schaefer,2025-06-04T16:19:16.130330+00:00,2025-06-04T16:19:18.510330+00:00
1098.922,1103.722," white papers, you know, things like that, which we use for sales collateral and just",,2025-06-04T16:20:27.812295,Danny Schaefer,2025-06-04T16:19:18.510330+00:00,2025-06-04T16:19:23.310330+00:00
1103.722,1104.722, market traction.,,2025-06-04T16:20:27.812906,,2025-06-04T16:19:23.310330+00:00,2025-06-04T16:19:24.310330+00:00
1104.722,1106.322, Yeah,,2025-06-04T16:20:37.832651,Dmitriy Grankin,2025-06-04T16:19:24.310330+00:00,2025-06-04T16:19:25.910330+00:00
1106.322,1108.322," Okay, great. So",,2025-06-04T16:20:37.833102,Dmitriy Grankin,2025-06-04T16:19:25.910330+00:00,2025-06-04T16:19:27.910330+00:00
1106.745,1087.102, ...,,2025-06-04T16:19:37.718907,,2025-06-04T16:19:26.333330+00:00,2025-06-04T16:19:06.690330+00:00
1108.322,1110.822, What are the next steps we have?,,2025-06-04T16:20:37.832835,Dmitriy Grankin,2025-06-04T16:19:27.910330+00:00,2025-06-04T16:19:30.410330+00:00
1108.642,1112.822, What are the next steps we have signing the thing? Yeah,,2025-06-04T16:20:07.783154,Dmitriy Grankin,2025-06-04T16:19:28.230330+00:00,2025-06-04T16:19:32.410330+00:00
1110.822,1112.322, Signing the thing?,,2025-06-04T16:20:47.839094,Dmitriy Grankin,2025-06-04T16:19:30.410330+00:00,2025-06-04T16:19:31.910330+00:00
1112.322,1119.182," Yeah, yeah, just have some formalities in place this key and then the speaker identifications, you know, pretty critical",,2025-06-04T16:20:47.839379,Danny Schaefer,2025-06-04T16:19:31.910330+00:00,2025-06-04T16:19:38.770330+00:00
1119.182,1121.702," So, how far would you say you are from that?",,2025-06-04T16:20:57.852982,Danny Schaefer,2025-06-04T16:19:38.770330+00:00,2025-06-04T16:19:41.290330+00:00
1121.702,1124.342, I saw the transcript from our first conversation.,,2025-06-04T16:20:57.852850,Danny Schaefer,2025-06-04T16:19:41.290330+00:00,2025-06-04T16:19:43.930330+00:00
1124.342,1126.342," I think it did a great job,",,2025-06-04T16:20:57.852731,Danny Schaefer,2025-06-04T16:19:43.930330+00:00,2025-06-04T16:19:45.930330+00:00
